frame_id,filename,class_id,name,center_x,center_y,width,height,confidence
170,/content/drive/My Drive/yolov4/darknet/data/data_new/frame363.jpg,2,Computer screen 2,0.689134,0.14111,0.441572,0.295909,0.997711
170,/content/drive/My Drive/yolov4/darknet/data/data_new/frame363.jpg,1,Computer screen 1,0.249473,0.127599,0.454748,0.289955,0.99929
171,/content/drive/My Drive/yolov4/darknet/data/data_new/frame360.jpg,5,Computer screen 5,0.708096,0.411162,0.56804,0.266436,0.996316
171,/content/drive/My Drive/yolov4/darknet/data/data_new/frame360.jpg,3,Computer screen 3,0.94306,0.188439,0.097952,0.294271,0.978196
171,/content/drive/My Drive/yolov4/darknet/data/data_new/frame360.jpg,2,Computer screen 2,0.688197,0.136261,0.440425,0.283216,0.997588
171,/content/drive/My Drive/yolov4/darknet/data/data_new/frame360.jpg,1,Computer screen 1,0.245141,0.123127,0.460026,0.280983,0.999336
172,/content/drive/My Drive/yolov4/darknet/data/data_new/frame358.jpg,5,Computer screen 5,0.713417,0.487564,0.590984,0.410053,0.99751
172,/content/drive/My Drive/yolov4/darknet/data/data_new/frame358.jpg,3,Computer screen 3,0.943558,0.183693,0.100272,0.308012,0.979438
172,/content/drive/My Drive/yolov4/darknet/data/data_new/frame358.jpg,2,Computer screen 2,0.688027,0.133487,0.440887,0.275601,0.997903
172,/content/drive/My Drive/yolov4/darknet/data/data_new/frame358.jpg,1,Computer screen 1,0.243877,0.121244,0.461336,0.274867,0.999364
173,/content/drive/My Drive/yolov4/darknet/data/data_new/frame388.jpg,4,Computer screen 4,0.443624,0.388833,0.358394,0.26792,0.998899
173,/content/drive/My Drive/yolov4/darknet/data/data_new/frame388.jpg,3,Computer screen 3,0.12667,0.35979,0.257686,0.282215,0.997554
174,/content/drive/My Drive/yolov4/darknet/data/data_new/frame389.jpg,4,Computer screen 4,0.43325,0.38581,0.365635,0.270317,0.998808
174,/content/drive/My Drive/yolov4/darknet/data/data_new/frame389.jpg,3,Computer screen 3,0.123029,0.355229,0.24671,0.285624,0.998158
175,/content/drive/My Drive/yolov4/darknet/data/data_new/frame395.jpg,5,Computer screen 5,0.81994,0.600078,0.369913,0.368322,0.995429
175,/content/drive/My Drive/yolov4/darknet/data/data_new/frame395.jpg,2,Computer screen 2,0.814565,0.242422,0.354921,0.302122,0.996211
175,/content/drive/My Drive/yolov4/darknet/data/data_new/frame395.jpg,1,Computer screen 1,0.450737,0.297355,0.407274,0.251625,0.9974
175,/content/drive/My Drive/yolov4/darknet/data/data_new/frame395.jpg,0,Computer screen 0,0.135515,0.37899,0.284728,0.239117,0.992335
176,/content/drive/My Drive/yolov4/darknet/data/data_new/frame394.jpg,5,Computer screen 5,0.813618,0.592478,0.382134,0.343845,0.996761
176,/content/drive/My Drive/yolov4/darknet/data/data_new/frame394.jpg,2,Computer screen 2,0.797195,0.239981,0.385201,0.310763,0.996562
176,/content/drive/My Drive/yolov4/darknet/data/data_new/frame394.jpg,1,Computer screen 1,0.430369,0.290641,0.427468,0.229326,0.997119
176,/content/drive/My Drive/yolov4/darknet/data/data_new/frame394.jpg,0,Computer screen 0,0.125262,0.394954,0.250848,0.241246,0.993748
177,/content/drive/My Drive/yolov4/darknet/data/data_new/frame391.jpg,4,Computer screen 4,0.430941,0.378401,0.387606,0.283417,0.998531
177,/content/drive/My Drive/yolov4/darknet/data/data_new/frame391.jpg,3,Computer screen 3,0.12363,0.35279,0.249829,0.287659,0.998416
178,/content/drive/My Drive/yolov4/darknet/data/data_new/frame393.jpg,5,Computer screen 5,0.794899,0.593723,0.418358,0.347986,0.995753
178,/content/drive/My Drive/yolov4/darknet/data/data_new/frame393.jpg,2,Computer screen 2,0.779974,0.235938,0.452032,0.277054,0.99468
178,/content/drive/My Drive/yolov4/darknet/data/data_new/frame393.jpg,1,Computer screen 1,0.408384,0.303395,0.454783,0.241567,0.994387
178,/content/drive/My Drive/yolov4/darknet/data/data_new/frame393.jpg,0,Computer screen 0,0.111012,0.410397,0.243028,0.258231,0.992449
179,/content/drive/My Drive/yolov4/darknet/data/data_new/frame399.jpg,5,Computer screen 5,0.818392,0.606331,0.373442,0.38974,0.99646
179,/content/drive/My Drive/yolov4/darknet/data/data_new/frame399.jpg,2,Computer screen 2,0.832538,0.253017,0.313711,0.274068,0.997546
179,/content/drive/My Drive/yolov4/darknet/data/data_new/frame399.jpg,1,Computer screen 1,0.469837,0.287246,0.404482,0.257409,0.993603
179,/content/drive/My Drive/yolov4/darknet/data/data_new/frame399.jpg,0,Computer screen 0,0.142514,0.358089,0.281424,0.266016,0.993298
180,/content/drive/My Drive/yolov4/darknet/data/data_new/frame390.jpg,4,Computer screen 4,0.431571,0.382679,0.38315,0.280252,0.998739
180,/content/drive/My Drive/yolov4/darknet/data/data_new/frame390.jpg,3,Computer screen 3,0.12218,0.35553,0.24566,0.287757,0.998151
181,/content/drive/My Drive/yolov4/darknet/data/data_new/frame397.jpg,5,Computer screen 5,0.822055,0.604614,0.371016,0.390226,0.996956
181,/content/drive/My Drive/yolov4/darknet/data/data_new/frame397.jpg,2,Computer screen 2,0.832292,0.247208,0.323775,0.263781,0.996656
181,/content/drive/My Drive/yolov4/darknet/data/data_new/frame397.jpg,1,Computer screen 1,0.467237,0.28605,0.399709,0.253157,0.994673
181,/content/drive/My Drive/yolov4/darknet/data/data_new/frame397.jpg,0,Computer screen 0,0.144774,0.363104,0.285208,0.273036,0.991624
182,/content/drive/My Drive/yolov4/darknet/data/data_new/frame398.jpg,5,Computer screen 5,0.824113,0.602546,0.371657,0.386921,0.995711
182,/content/drive/My Drive/yolov4/darknet/data/data_new/frame398.jpg,2,Computer screen 2,0.833017,0.25225,0.31803,0.268202,0.997021
182,/content/drive/My Drive/yolov4/darknet/data/data_new/frame398.jpg,1,Computer screen 1,0.468662,0.283805,0.386856,0.239633,0.992941
182,/content/drive/My Drive/yolov4/darknet/data/data_new/frame398.jpg,0,Computer screen 0,0.146857,0.361104,0.28871,0.279953,0.99283
183,/content/drive/My Drive/yolov4/darknet/data/data_new/frame392.jpg,4,Computer screen 4,0.432483,0.375434,0.378495,0.284864,0.997975
183,/content/drive/My Drive/yolov4/darknet/data/data_new/frame392.jpg,3,Computer screen 3,0.123084,0.349488,0.250636,0.286447,0.998342
184,/content/drive/My Drive/yolov4/darknet/data/data_new/frame396.jpg,5,Computer screen 5,0.820673,0.600941,0.374162,0.381757,0.996131
184,/content/drive/My Drive/yolov4/darknet/data/data_new/frame396.jpg,2,Computer screen 2,0.828122,0.244297,0.328243,0.255843,0.99729
184,/content/drive/My Drive/yolov4/darknet/data/data_new/frame396.jpg,1,Computer screen 1,0.464304,0.290039,0.408693,0.244786,0.996401
184,/content/drive/My Drive/yolov4/darknet/data/data_new/frame396.jpg,0,Computer screen 0,0.140409,0.374021,0.302086,0.241282,0.989273
185,/content/drive/My Drive/yolov4/darknet/data/data_new/frame404.jpg,5,Computer screen 5,0.797734,0.450353,0.402959,0.417652,0.996519
185,/content/drive/My Drive/yolov4/darknet/data/data_new/frame404.jpg,2,Computer screen 2,0.806177,0.10105,0.403436,0.191571,0.996752
185,/content/drive/My Drive/yolov4/darknet/data/data_new/frame404.jpg,1,Computer screen 1,0.372986,0.10869,0.447412,0.220115,0.993751
185,/content/drive/My Drive/yolov4/darknet/data/data_new/frame404.jpg,0,Computer screen 0,0.074647,0.178618,0.141241,0.269375,0.99209
186,/content/drive/My Drive/yolov4/darknet/data/data_new/frame402.jpg,5,Computer screen 5,0.803113,0.452008,0.393531,0.429935,0.997447
186,/content/drive/My Drive/yolov4/darknet/data/data_new/frame402.jpg,2,Computer screen 2,0.812138,0.100578,0.391719,0.192488,0.997057
186,/content/drive/My Drive/yolov4/darknet/data/data_new/frame402.jpg,1,Computer screen 1,0.380815,0.098598,0.494069,0.209632,0.99823
186,/content/drive/My Drive/yolov4/darknet/data/data_new/frame402.jpg,0,Computer screen 0,0.077268,0.174674,0.148649,0.268732,0.989313
187,/content/drive/My Drive/yolov4/darknet/data/data_new/frame401.jpg,5,Computer screen 5,0.805714,0.451135,0.389002,0.430586,0.997523
187,/content/drive/My Drive/yolov4/darknet/data/data_new/frame401.jpg,2,Computer screen 2,0.816797,0.100281,0.378983,0.193689,0.997312
187,/content/drive/My Drive/yolov4/darknet/data/data_new/frame401.jpg,1,Computer screen 1,0.386104,0.098019,0.495116,0.208911,0.998508
187,/content/drive/My Drive/yolov4/darknet/data/data_new/frame401.jpg,0,Computer screen 0,0.082506,0.172985,0.1533,0.279133,0.991967
188,/content/drive/My Drive/yolov4/darknet/data/data_new/frame407.jpg,5,Computer screen 5,0.783089,0.454714,0.422337,0.433758,0.994675
188,/content/drive/My Drive/yolov4/darknet/data/data_new/frame407.jpg,2,Computer screen 2,0.798592,0.110511,0.394862,0.198903,0.997708
188,/content/drive/My Drive/yolov4/darknet/data/data_new/frame407.jpg,1,Computer screen 1,0.356394,0.113069,0.494056,0.252565,0.998467
188,/content/drive/My Drive/yolov4/darknet/data/data_new/frame407.jpg,0,Computer screen 0,0.066642,0.19116,0.133481,0.271967,0.995022
189,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1392.jpg,5,Computer screen 5,0.408902,0.891243,0.613506,0.23137,0.995637
189,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1392.jpg,4,Computer screen 4,0.953126,0.625546,0.09841,0.225304,0.986973
189,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1392.jpg,3,Computer screen 3,0.717079,0.602451,0.360047,0.280033,0.998854
189,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1392.jpg,2,Computer screen 2,0.348075,0.567363,0.424771,0.269374,0.998039
189,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1392.jpg,1,Computer screen 1,0.083022,0.550393,0.160044,0.304214,0.997081
190,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1380.jpg,5,Computer screen 5,0.453336,0.785758,0.7033,0.36519,0.996215
190,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1380.jpg,3,Computer screen 3,0.797118,0.41655,0.37737,0.321173,0.997869
190,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1380.jpg,2,Computer screen 2,0.413019,0.360182,0.450542,0.328288,0.986331
190,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1380.jpg,1,Computer screen 1,0.116807,0.407009,0.237342,0.335057,0.992753
191,/content/drive/My Drive/yolov4/darknet/data/data_new/frame405.jpg,5,Computer screen 5,0.795959,0.452182,0.405911,0.419881,0.99621
191,/content/drive/My Drive/yolov4/darknet/data/data_new/frame405.jpg,2,Computer screen 2,0.803213,0.108949,0.383358,0.19112,0.996266
191,/content/drive/My Drive/yolov4/darknet/data/data_new/frame405.jpg,1,Computer screen 1,0.363637,0.109587,0.473448,0.225576,0.996345
191,/content/drive/My Drive/yolov4/darknet/data/data_new/frame405.jpg,0,Computer screen 0,0.0737,0.178074,0.138898,0.27742,0.991899
192,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1367.jpg,5,Computer screen 5,0.747605,0.466405,0.508062,0.407321,0.996996
192,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1367.jpg,2,Computer screen 2,0.742481,0.121139,0.430774,0.238977,0.998494
192,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1367.jpg,1,Computer screen 1,0.300686,0.113194,0.469113,0.246228,0.997953
193,/content/drive/My Drive/yolov4/darknet/data/data_new/frame406.jpg,5,Computer screen 5,0.794473,0.450802,0.409604,0.409314,0.995435
193,/content/drive/My Drive/yolov4/darknet/data/data_new/frame406.jpg,2,Computer screen 2,0.800839,0.1103,0.392782,0.196542,0.997579
193,/content/drive/My Drive/yolov4/darknet/data/data_new/frame406.jpg,1,Computer screen 1,0.360917,0.110831,0.467007,0.225811,0.997789
193,/content/drive/My Drive/yolov4/darknet/data/data_new/frame406.jpg,0,Computer screen 0,0.071428,0.179487,0.135442,0.285162,0.99223
194,/content/drive/My Drive/yolov4/darknet/data/data_new/frame403.jpg,5,Computer screen 5,0.799961,0.451319,0.397626,0.420776,0.997157
194,/content/drive/My Drive/yolov4/darknet/data/data_new/frame403.jpg,2,Computer screen 2,0.810301,0.101224,0.396537,0.192983,0.996669
194,/content/drive/My Drive/yolov4/darknet/data/data_new/frame403.jpg,1,Computer screen 1,0.37576,0.099232,0.487875,0.211857,0.997047
194,/content/drive/My Drive/yolov4/darknet/data/data_new/frame403.jpg,0,Computer screen 0,0.075448,0.178101,0.143643,0.27033,0.992519
195,/content/drive/My Drive/yolov4/darknet/data/data_new/frame400.jpg,5,Computer screen 5,0.808473,0.448626,0.382496,0.433497,0.997515
195,/content/drive/My Drive/yolov4/darknet/data/data_new/frame400.jpg,2,Computer screen 2,0.818017,0.099351,0.378534,0.189834,0.997181
195,/content/drive/My Drive/yolov4/darknet/data/data_new/frame400.jpg,1,Computer screen 1,0.387641,0.097556,0.495703,0.209181,0.998732
195,/content/drive/My Drive/yolov4/darknet/data/data_new/frame400.jpg,0,Computer screen 0,0.082968,0.17235,0.153966,0.278257,0.993633
196,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1366.jpg,5,Computer screen 5,0.758286,0.463697,0.474793,0.428048,0.997662
196,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1366.jpg,2,Computer screen 2,0.769747,0.119735,0.436376,0.229705,0.998534
196,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1366.jpg,1,Computer screen 1,0.334124,0.11576,0.460056,0.254974,0.998731
196,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1366.jpg,0,Computer screen 0,0.050338,0.192073,0.10274,0.287085,0.951726
197,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1368.jpg,5,Computer screen 5,0.711727,0.486864,0.578519,0.370037,0.997827
197,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1368.jpg,2,Computer screen 2,0.700335,0.114003,0.418199,0.214053,0.997699
197,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1368.jpg,1,Computer screen 1,0.254495,0.119509,0.457535,0.25634,0.997629
198,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1365.jpg,5,Computer screen 5,0.778944,0.46077,0.438034,0.443714,0.995836
198,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1365.jpg,2,Computer screen 2,0.794372,0.112338,0.405578,0.209327,0.99782
198,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1365.jpg,1,Computer screen 1,0.348538,0.113567,0.47658,0.249844,0.998708
198,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1365.jpg,0,Computer screen 0,0.064213,0.188347,0.126296,0.264082,0.992258
199,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1406.jpg,4,Computer screen 4,0.430215,0.463198,0.347895,0.245021,0.998114
199,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1406.jpg,3,Computer screen 3,0.116808,0.43012,0.238284,0.269603,0.998601
200,/content/drive/My Drive/yolov4/darknet/data/data_new/frame422.jpg,4,Computer screen 4,0.388203,0.450532,0.361668,0.280841,0.99901
200,/content/drive/My Drive/yolov4/darknet/data/data_new/frame422.jpg,3,Computer screen 3,0.111711,0.428613,0.21815,0.275839,0.997498
201,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1407.jpg,4,Computer screen 4,0.375271,0.455474,0.344818,0.267848,0.997485
201,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1407.jpg,3,Computer screen 3,0.099726,0.426098,0.194785,0.26846,0.99489
202,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1405.jpg,4,Computer screen 4,0.500407,0.48509,0.305987,0.230785,0.999009
202,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1405.jpg,3,Computer screen 3,0.14732,0.433878,0.287643,0.279647,0.998849
203,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1404.jpg,5,Computer screen 5,0.092668,0.830974,0.181041,0.327228,0.995587
203,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1404.jpg,4,Computer screen 4,0.589088,0.498272,0.313713,0.235626,0.998305
203,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1404.jpg,3,Computer screen 3,0.247111,0.454972,0.343183,0.284376,0.998894
204,/content/drive/My Drive/yolov4/darknet/data/data_new/frame419.jpg,4,Computer screen 4,0.361348,0.452572,0.379711,0.286406,0.996585
204,/content/drive/My Drive/yolov4/darknet/data/data_new/frame419.jpg,3,Computer screen 3,0.094041,0.428189,0.189098,0.269994,0.996365
205,/content/drive/My Drive/yolov4/darknet/data/data_new/frame420.jpg,4,Computer screen 4,0.375352,0.44977,0.38686,0.276687,0.99766
205,/content/drive/My Drive/yolov4/darknet/data/data_new/frame420.jpg,3,Computer screen 3,0.095543,0.428215,0.192421,0.270165,0.996145
206,/content/drive/My Drive/yolov4/darknet/data/data_new/frame421.jpg,4,Computer screen 4,0.381675,0.450787,0.38351,0.277566,0.998952
206,/content/drive/My Drive/yolov4/darknet/data/data_new/frame421.jpg,3,Computer screen 3,0.108976,0.428892,0.208434,0.278673,0.993048
207,/content/drive/My Drive/yolov4/darknet/data/data_new/frame418.jpg,4,Computer screen 4,0.359824,0.449405,0.373891,0.275713,0.997736
207,/content/drive/My Drive/yolov4/darknet/data/data_new/frame418.jpg,3,Computer screen 3,0.094138,0.417879,0.18717,0.278272,0.994676
208,/content/drive/My Drive/yolov4/darknet/data/data_new/frame423.jpg,4,Computer screen 4,0.397187,0.449726,0.358,0.276782,0.998898
208,/content/drive/My Drive/yolov4/darknet/data/data_new/frame423.jpg,3,Computer screen 3,0.118042,0.428798,0.230389,0.279148,0.998386
209,/content/drive/My Drive/yolov4/darknet/data/data_new/frame652.jpg,5,Computer screen 5,0.503217,0.50656,0.640922,0.403841,0.998617
209,/content/drive/My Drive/yolov4/darknet/data/data_new/frame652.jpg,3,Computer screen 3,0.784473,0.201137,0.325447,0.312327,0.995788
209,/content/drive/My Drive/yolov4/darknet/data/data_new/frame652.jpg,2,Computer screen 2,0.425439,0.160633,0.409114,0.269699,0.880771
209,/content/drive/My Drive/yolov4/darknet/data/data_new/frame652.jpg,1,Computer screen 1,0.416681,0.152502,0.389252,0.294284,0.382521
209,/content/drive/My Drive/yolov4/darknet/data/data_new/frame652.jpg,1,Computer screen 1,0.112049,0.166843,0.218581,0.275354,0.998439
210,/content/drive/My Drive/yolov4/darknet/data/data_new/frame654.jpg,5,Computer screen 5,0.485811,0.502916,0.657437,0.339695,0.998476
210,/content/drive/My Drive/yolov4/darknet/data/data_new/frame654.jpg,3,Computer screen 3,0.771207,0.203727,0.318704,0.319262,0.997115
210,/content/drive/My Drive/yolov4/darknet/data/data_new/frame654.jpg,2,Computer screen 2,0.401585,0.161615,0.412442,0.263249,0.982792
210,/content/drive/My Drive/yolov4/darknet/data/data_new/frame654.jpg,1,Computer screen 1,0.101662,0.167598,0.207219,0.256779,0.997899
211,/content/drive/My Drive/yolov4/darknet/data/data_new/frame657.jpg,5,Computer screen 5,0.381462,0.548418,0.647459,0.351694,0.998716
211,/content/drive/My Drive/yolov4/darknet/data/data_new/frame657.jpg,4,Computer screen 4,0.942143,0.295568,0.131203,0.23273,0.972642
211,/content/drive/My Drive/yolov4/darknet/data/data_new/frame657.jpg,3,Computer screen 3,0.675216,0.215298,0.308363,0.276452,0.998124
211,/content/drive/My Drive/yolov4/darknet/data/data_new/frame657.jpg,2,Computer screen 2,0.286147,0.179953,0.386893,0.247728,0.995719
212,/content/drive/My Drive/yolov4/darknet/data/data_new/frame656.jpg,5,Computer screen 5,0.426276,0.520743,0.662191,0.309152,0.997999
212,/content/drive/My Drive/yolov4/darknet/data/data_new/frame656.jpg,3,Computer screen 3,0.722632,0.206048,0.305307,0.297897,0.997484
212,/content/drive/My Drive/yolov4/darknet/data/data_new/frame656.jpg,2,Computer screen 2,0.344989,0.172481,0.406807,0.256576,0.997295
213,/content/drive/My Drive/yolov4/darknet/data/data_new/frame658.jpg,5,Computer screen 5,0.32085,0.558358,0.648267,0.3168,0.997846
213,/content/drive/My Drive/yolov4/darknet/data/data_new/frame658.jpg,4,Computer screen 4,0.916124,0.289123,0.174737,0.254164,0.994021
213,/content/drive/My Drive/yolov4/darknet/data/data_new/frame658.jpg,3,Computer screen 3,0.615634,0.219855,0.325058,0.278962,0.999253
213,/content/drive/My Drive/yolov4/darknet/data/data_new/frame658.jpg,2,Computer screen 2,0.226817,0.18871,0.400669,0.237456,0.996642
214,/content/drive/My Drive/yolov4/darknet/data/data_new/frame659.jpg,5,Computer screen 5,0.268962,0.573433,0.558925,0.337157,0.997193
214,/content/drive/My Drive/yolov4/darknet/data/data_new/frame659.jpg,4,Computer screen 4,0.875133,0.284881,0.258812,0.253161,0.997002
214,/content/drive/My Drive/yolov4/darknet/data/data_new/frame659.jpg,3,Computer screen 3,0.547005,0.227567,0.333556,0.280919,0.999262
214,/content/drive/My Drive/yolov4/darknet/data/data_new/frame659.jpg,2,Computer screen 2,0.171333,0.196821,0.368135,0.236672,0.99778
215,/content/drive/My Drive/yolov4/darknet/data/data_new/frame660.jpg,5,Computer screen 5,0.234672,0.589121,0.487849,0.337597,0.99811
215,/content/drive/My Drive/yolov4/darknet/data/data_new/frame660.jpg,4,Computer screen 4,0.823085,0.306911,0.325674,0.331198,0.99489
215,/content/drive/My Drive/yolov4/darknet/data/data_new/frame660.jpg,3,Computer screen 3,0.4789,0.234385,0.341367,0.286851,0.998563
215,/content/drive/My Drive/yolov4/darknet/data/data_new/frame660.jpg,2,Computer screen 2,0.139317,0.205668,0.293845,0.240432,0.995367
216,/content/drive/My Drive/yolov4/darknet/data/data_new/frame651.jpg,5,Computer screen 5,0.506055,0.505433,0.663144,0.346389,0.998483
216,/content/drive/My Drive/yolov4/darknet/data/data_new/frame651.jpg,3,Computer screen 3,0.797743,0.201768,0.322335,0.31777,0.997382
216,/content/drive/My Drive/yolov4/darknet/data/data_new/frame651.jpg,2,Computer screen 2,0.426626,0.150921,0.436156,0.277133,0.982238
216,/content/drive/My Drive/yolov4/darknet/data/data_new/frame651.jpg,1,Computer screen 1,0.115947,0.167001,0.224723,0.266901,0.998574
217,/content/drive/My Drive/yolov4/darknet/data/data_new/frame653.jpg,5,Computer screen 5,0.497576,0.505733,0.641947,0.344199,0.998662
217,/content/drive/My Drive/yolov4/darknet/data/data_new/frame653.jpg,3,Computer screen 3,0.779253,0.201879,0.323479,0.311461,0.997829
217,/content/drive/My Drive/yolov4/darknet/data/data_new/frame653.jpg,2,Computer screen 2,0.411938,0.160436,0.400997,0.267168,0.801224
217,/content/drive/My Drive/yolov4/darknet/data/data_new/frame653.jpg,1,Computer screen 1,0.109832,0.167618,0.218928,0.270122,0.997697
217,/content/drive/My Drive/yolov4/darknet/data/data_new/frame653.jpg,1,Computer screen 1,0.412503,0.152642,0.385933,0.296074,0.568678
218,/content/drive/My Drive/yolov4/darknet/data/data_new/frame655.jpg,5,Computer screen 5,0.455178,0.509291,0.64061,0.373027,0.999
218,/content/drive/My Drive/yolov4/darknet/data/data_new/frame655.jpg,3,Computer screen 3,0.752879,0.204211,0.318223,0.303432,0.997506
218,/content/drive/My Drive/yolov4/darknet/data/data_new/frame655.jpg,2,Computer screen 2,0.382428,0.165025,0.424734,0.259622,0.998421
218,/content/drive/My Drive/yolov4/darknet/data/data_new/frame655.jpg,1,Computer screen 1,0.098113,0.171668,0.199201,0.242814,0.992535
219,/content/drive/My Drive/yolov4/darknet/data/data_new/frame650.jpg,5,Computer screen 5,0.507117,0.503633,0.661469,0.342146,0.998362
219,/content/drive/My Drive/yolov4/darknet/data/data_new/frame650.jpg,3,Computer screen 3,0.799449,0.20085,0.325702,0.315291,0.997887
219,/content/drive/My Drive/yolov4/darknet/data/data_new/frame650.jpg,2,Computer screen 2,0.428168,0.150023,0.435586,0.279454,0.991923
219,/content/drive/My Drive/yolov4/darknet/data/data_new/frame650.jpg,1,Computer screen 1,0.117749,0.165989,0.225532,0.268663,0.998501
220,/content/drive/My Drive/yolov4/darknet/data/data_new/frame661.jpg,5,Computer screen 5,0.201241,0.604005,0.390803,0.400545,0.997837
220,/content/drive/My Drive/yolov4/darknet/data/data_new/frame661.jpg,4,Computer screen 4,0.778763,0.290629,0.394664,0.277322,0.988768
220,/content/drive/My Drive/yolov4/darknet/data/data_new/frame661.jpg,3,Computer screen 3,0.403066,0.237414,0.348688,0.287163,0.998859
220,/content/drive/My Drive/yolov4/darknet/data/data_new/frame661.jpg,2,Computer screen 2,0.109814,0.220318,0.221327,0.236227,0.992997
221,/content/drive/My Drive/yolov4/darknet/data/data_new/frame370.jpg,1,Computer screen 1,0.925137,0.288509,0.141342,0.360187,0.988169
221,/content/drive/My Drive/yolov4/darknet/data/data_new/frame370.jpg,0,Computer screen 0,0.593662,0.233727,0.538054,0.387813,0.957342
222,/content/drive/My Drive/yolov4/darknet/data/data_new/frame371.jpg,1,Computer screen 1,0.925798,0.289557,0.139174,0.359145,0.987135
222,/content/drive/My Drive/yolov4/darknet/data/data_new/frame371.jpg,0,Computer screen 0,0.594073,0.233741,0.540758,0.390006,0.958038
223,/content/drive/My Drive/yolov4/darknet/data/data_new/frame367.jpg,1,Computer screen 1,0.924496,0.289463,0.143788,0.358939,0.985328
223,/content/drive/My Drive/yolov4/darknet/data/data_new/frame367.jpg,0,Computer screen 0,0.592137,0.232934,0.534559,0.389618,0.959013
224,/content/drive/My Drive/yolov4/darknet/data/data_new/frame373.jpg,1,Computer screen 1,0.927301,0.290545,0.136252,0.356544,0.987717
224,/content/drive/My Drive/yolov4/darknet/data/data_new/frame373.jpg,0,Computer screen 0,0.597005,0.234086,0.542059,0.389915,0.957897
225,/content/drive/My Drive/yolov4/darknet/data/data_new/frame365.jpg,1,Computer screen 1,0.92393,0.289812,0.144894,0.359774,0.986632
225,/content/drive/My Drive/yolov4/darknet/data/data_new/frame365.jpg,0,Computer screen 0,0.591343,0.234869,0.536935,0.387639,0.965347
226,/content/drive/My Drive/yolov4/darknet/data/data_new/frame368.jpg,1,Computer screen 1,0.925041,0.288545,0.142165,0.360122,0.985997
226,/content/drive/My Drive/yolov4/darknet/data/data_new/frame368.jpg,0,Computer screen 0,0.593351,0.233397,0.537606,0.387764,0.950469
227,/content/drive/My Drive/yolov4/darknet/data/data_new/frame366.jpg,1,Computer screen 1,0.924145,0.289482,0.144409,0.357901,0.985212
227,/content/drive/My Drive/yolov4/darknet/data/data_new/frame366.jpg,0,Computer screen 0,0.592342,0.232385,0.536019,0.386743,0.949864
228,/content/drive/My Drive/yolov4/darknet/data/data_new/frame375.jpg,1,Computer screen 1,0.927745,0.295848,0.145314,0.356279,0.988409
228,/content/drive/My Drive/yolov4/darknet/data/data_new/frame375.jpg,0,Computer screen 0,0.598816,0.234412,0.544141,0.3913,0.964533
229,/content/drive/My Drive/yolov4/darknet/data/data_new/frame374.jpg,1,Computer screen 1,0.928658,0.291042,0.133991,0.356609,0.987957
229,/content/drive/My Drive/yolov4/darknet/data/data_new/frame374.jpg,0,Computer screen 0,0.597663,0.233716,0.543471,0.390289,0.960576
230,/content/drive/My Drive/yolov4/darknet/data/data_new/frame369.jpg,1,Computer screen 1,0.925042,0.289315,0.142009,0.35868,0.9874
230,/content/drive/My Drive/yolov4/darknet/data/data_new/frame369.jpg,0,Computer screen 0,0.593651,0.233679,0.538776,0.389239,0.955204
231,/content/drive/My Drive/yolov4/darknet/data/data_new/frame372.jpg,1,Computer screen 1,0.926487,0.290389,0.137639,0.35568,0.986845
231,/content/drive/My Drive/yolov4/darknet/data/data_new/frame372.jpg,0,Computer screen 0,0.596057,0.232445,0.542999,0.389348,0.952481
232,/content/drive/My Drive/yolov4/darknet/data/data_new/frame385.jpg,1,Computer screen 1,0.836955,0.328527,0.337843,0.362423,0.945563
